Idade;FrequenciaViagem;Departamento;DistanciaCasa;Escolaridade;AreaFormacao;SatisfacaoAmbiente;Genero;EnvolvimentoCargo;NivelCargo;Cargo;SatisfacaoCargo;EstadoCivil;RendimentoMensal;NumEmpresasAnteriores;HorasExtra;PercentAumentoSalarial;AvaliacaoDesempenho;SatisfacaoRelacionamento;NivelOpcaoAccoes;AnosExperienciaTotal;FormacaoUltimoAno;EquilibrioVidaTrabalho;AnosNaEmpresa;AnosNoCargoActual;AnosDesdeUltimaPromocao;AnosComGestorActual;SalarioPorNivel;EstagnacaoRelativa;ProporcaoCarreiraEmpresa;SatisfacaoMedia;PressaoTrabalho
-0.5379082;-0.8710914;0.16209498;-0.102492824;0.13318361;0.46686357;-0.4493337;-0.090574145;-0.48322782;-0.101198055;-0.115740605;-1.7254596;-0.11217488;-0.72033197;-0.22336915;-0.011971677;-0.14360769;0.019971166;0.05122415;0.7510014;0.109713666;0.34800625;-0.31676933;-0.21389502;-0.0667435;-0.34420502;-0.19893026;-0.03268274;-0.4893964;0.11493341;-0.22438516;1.3745021
-0.46744037;-0.27379733;0.0441748;-0.37410563;-0.25493863;-0.15534456;-1.0881008;-0.026170062;-0.20365141;0.056933563;-0.21189511;-0.8584648;-0.035058513;-0.25989595;0.5254564;0.051592104;-0.17834924;0.034888964;-0.032103617;-0.75327456;-0.12025356;0.043551236;-0.37660083;0.038313087;-0.6876377;-0.079259135;-0.27937606;0.025733475;-0.732895;0.012465383;-0.17510298;-0.5690763
-0.36147654;-0.4320656;0.21562417;-0.68776584;-0.47392058;0.11296747;0.5845838;-0.10832814;-1.1846293;-0.03536814;-0.13526551;-0.19810586;-0.27226087;-0.22062775;-0.48985186;0.014947372;-0.12372135;0.025018573;-0.91473454;0.39149565;-0.074423335;-0.20608093;-0.23142554;-0.14087108;-0.17020786;-0.018091088;-0.09835646;-0.1343523;-0.5538975;0.07951414;-0.39627928;-0.85849696
-0.2965361;-0.1781358;0.34511834;0.49657875;0.115033455;0.17893925;0.22163619;-0.06296861;-1.0985814;-0.051164776;-0.085567355;0.2743194;-0.0683889;-0.57792354;0.0544675;0.0104471315;0.09489444;0.018270314;-0.7474746;0.6541506;-0.40233535;0.13021022;0.37324297;0.17297544;0.18858701;0.011714262;0.3122542;-0.13277304;-0.41976875;-0.4889943;-0.1709869;1.3243252
-0.3097807;0.6137208;-0.24404183;0.6898126;-0.32863864;-0.6484607;-0.24942951;0.007905963;-1.1673827;-0.11715903;-0.1592371;-0.04726592;0.23666815;-0.7131355;-0.105881155;-0.10740315;-0.22687945;0.023798816;-0.19241521;0.72855556;-0.43613407;-0.26369876;-0.47217512;-0.2687694;-0.7002135;-0.22030197;-0.06140713;0.0017432994;-0.070061624;0.078861125;-0.114497185;0.60005844
-0.492127;-0.696193;-0.03408955;-0.38480735;-0.43648398;0.34691182;0.9433941;-0.022498125;-0.35437018;-0.15793975;-0.23105626;-1.0739068;0.030787548;-0.69115025;0.08642081;0.07311062;-0.15547335;0.037453257;-0.48983285;-0.7224757;-0.16703837;-0.10542828;-0.2459417;-0.25527284;-0.20221233;0.013992842;-0.1316102;-0.012434663;-0.7196233;0.09095539;0.087080546;-0.6988924
0.1679348;-0.45410237;-0.079452254;0.027587151;0.06944269;-0.4392075;-0.14763859;-0.0634615;0.3550496;0.08154484;-0.21570982;0.73211956;-0.09250192;0.33675092;-0.44372487;-0.0103718005;-0.050493337;-0.24546716;0.598759;0.7049752;0.078383185;0.44911203;-0.19001772;-0.08758147;0.14396761;-0.13887295;-0.15869042;0.095982045;0.0017623965;0.3437912;-0.13791898;1.0838617
-0.09488873;-0.5876942;0.15621446;0.44322878;0.04754788;-0.13731346;-1.0410075;0.018438168;-0.30654636;-0.0590999;-0.17009479;-0.10601266;-0.17875917;-1.0743958;-0.13627301;0.009872293;0.005317932;0.028773969;-0.6160024;0.5495628;-0.13117816;0.08218791;-0.41767427;-0.057005793;-0.22103591;0.07196894;0.17102385;-0.31020224;0.4088413;-0.15519896;0.1184828;-0.9703772
0.2038271;-0.28725138;-0.17567563;0.011437839;0.09136541;-0.0827637;-0.72969836;-0.06288688;0.26711965;0.16781074;-0.29707298;0.63321775;-0.05971843;0.499351;0.38381556;0.056750685;-0.14706087;-0.2071342;-0.05115986;0.6750834;0.17997324;-0.858126;-0.23157412;0.1287377;0.30745763;0.09389508;0.3358194;0.1880836;-0.30370274;-0.2880365;-0.06696773;1.5327351
0.040771462;-0.4447359;-0.17472239;0.37009725;0.04015508;-0.39651656;0.1655479;0.030917754;-0.42535502;0.05720756;-0.29620272;-2.0647707;-0.057849243;-0.38057017;-0.15476722;-0.0052622166;0.0012077317;0.02949426;0.5328727;0.5768392;0.0127184;-0.15674329;-0.2306949;-0.19849963;0.01791804;0.014843682;-0.26765653;-0.4334295;-0.5135018;0.16761144;-0.46816808;-1.1767964
-0.38115188;-0.24476425;-0.22776854;-0.71173394;-0.2746595;-0.28053138;-0.9945642;-0.066408604;-0.27139878;0.008783177;0.26835242;-1.0187476;0.12115944;0.11073334;-0.075151205;0.027449781;-0.10532923;0.025637105;-0.5707802;-0.7300122;-0.12258726;0.08265822;-0.43943852;-0.27990228;-0.13952379;-0.03313262;-0.37915564;-0.36050323;-0.51155764;0.10420508;0.14643113;-0.9326742
0.008240229;-0.15968466;-0.20422763;-0.41500938;0.021811828;-0.17963259;-0.8121203;0.0025409875;-0.28404784;-0.04369028;-0.2852789;-0.9423328;0.023829754;-1.358718;0.43670976;0.06414031;-0.30501866;-0.24353075;-0.25025293;-0.75443757;-0.23226713;0.28313136;0.22377987;-0.25400904;-0.06498648;-0.27132666;-0.29097247;-0.44750622;-0.20080122;-0.5260401;0.19442013;-0.70847815
-0.023585001;0.7272122;-0.14587352;-0.7136594;-0.61388284;-0.72691625;-0.25727403;-0.058552764;-1.4774151;-0.20133547;-0.17102736;0.18898125;-0.04942432;-1.0001104;-0.23336574;-0.038951058;-0.12269623;0.030213121;0.64768577;-0.99303156;0.08313016;0.13395132;-0.30409262;-0.22874384;-0.16871046;-0.2360339;-0.25727493;-0.16680092;-0.2737107;-0.5623508;-0.1009471;0.8776382
-0.26584738;0.5099895;-0.16440582;-0.03588132;0.054058697;-0.5634646;0.7851947;-0.05332879;-0.24710836;-0.06863816;-0.283933;-0.18971747;0.032220133;-1.0510721;-0.16545507;0.057685282;-0.17031606;0.027785411;-0.015123116;-1.0699621;-0.35629666;0.1380133;-0.28041792;-0.3394973;-0.72183913;-0.08517473;-0.92775565;-0.54565257;-0.65647256;0.20943974;-0.18184486;-0.78143495
-0.009299073;-0.40422162;-0.09194309;0.1516427;-0.5660862;0.43803054;-0.5533486;-0.06958854;-0.38635466;0.06293568;0.13848108;0.1373153;-0.03159216;-0.35099554;0.30483627;0.020282444;-0.1974185;0.038329884;0.03031378;-1.2297423;0.073651694;0.13763396;-0.31527066;-0.035860937;0.041392174;-0.16822992;-0.31765434;-0.3440072;0.101272546;0.09944938;-0.49907726;-0.9792011
-0.39141914;-0.54281825;-0.18310228;0.37169823;0.022361588;0.015728671;-0.88315547;-0.057145327;-0.2564948;-0.24557824;0.22655317;0.6554665;-0.024393456;-0.3353276;-0.10535735;-0.0071382485;0.009106652;0.024456568;-0.17408444;-1.161257;0.0025200327;0.15405436;-0.42666423;-0.02214069;-0.69582486;-0.063918166;-0.3987028;-0.65540814;-0.5515525;-0.47550562;-0.13417885;1.1498108
-0.34057295;-0.17907141;0.20806725;-0.36538345;-0.035713837;-0.10783081;-0.8420986;-0.03991103;-0.35911572;-0.23060492;-0.15761514;-1.3124379;-0.08015622;-0.7402003;-0.16715936;-0.003931971;-0.003295072;0.017304366;-0.20286939;0.56326056;0.030832805;0.44465455;-0.43240497;0.015751407;0.26588356;-0.07643904;0.0043280986;-0.4599802;-0.8231571;-0.29854006;-0.37154222;0.84316003
0.16168852;-0.43777674;-0.14946215;0.40088958;0.1632211;-0.08817929;0.6612342;-0.023098573;-0.3177533;0.1372018;-0.30119404;-0.05771986;-0.069570616;0.21079913;0.14036852;0.057342988;0.00081524835;0.029297719;0.12033371;0.6307257;0.12553369;0.12330043;-0.20613909;-0.24694213;0.059209667;0.07951487;0.13201153;-0.43663013;-0.31757072;0.38194335;-0.01935416;1.3539227
0.013186429;-0.2485006;-0.19590756;0.23732491;0.06894648;-0.14774655;-0.977651;0.018356852;-0.2612206;-0.05414469;-0.24690785;-0.06420978;0.02071903;-1.2814721;-0.09503233;-0.063212454;-0.15590943;0.03435255;-0.39158946;-1.0658345;-0.4513107;0.14348891;-0.29511556;-0.07592103;-0.89633167;-0.35550097;0.1219288;-0.28380874;-0.32889846;0.0224465;-0.04160005;0.7157565
-0.53935534;0.7983711;-0.09040524;0.06583758;-0.008726714;-0.47241467;-0.35078144;-0.08488522;-0.38808843;-0.042588487;-0.37275374;-0.121389546;0.0059470204;-0.01314643;-0.6525708;0.028910106;-0.031899348;0.039964534;0.0005479802;-1.1019654;-0.03079553;0.43656987;0.30339524;0.021202002;0.27319562;0.03973229;-0.255028;0.021534098;-0.5262048;0.42664564;-0.51907754;-0.97722775
-0.015072326;-0.23746271;-0.14680234;-0.1498808;0.032977656;-0.45326754;-1.261197;0.031011673;-0.24849392;-0.061675895;-0.24470419;-0.19021244;-0.0073926486;-0.7803636;0.48261756;0.06837842;-0.14214037;0.039108984;-0.021403551;-0.9361816;-0.11407554;-0.16169254;-0.32359016;-0.16378659;-0.27098587;-0.14343233;-0.1689373;-0.5187517;-0.83607054;0.22219084;0.08400908;-0.74057144
-0.009937452;-0.34683654;-0.21479028;0.3604897;0.057440035;-0.22892782;-1.3121334;-0.0011490658;0.27221486;-0.1235303;-0.17143106;-0.035270244;0.052188646;-0.40270883;-0.18919656;0.01328072;0.113719314;0.036953665;-0.014557581;-1.182006;0.04612111;-0.84782547;-0.4394692;-0.16803446;-0.038704664;-0.01868179;-0.3198377;-0.8352258;0.26131883;0.20427413;-0.11558466;-0.8286362
-0.24923313;-0.21591908;-0.12034267;0.55126446;-0.3199991;-0.33083677;-0.14958028;0.036367625;0.4416181;0.13221125;0.39344108;0.13800457;0.07839686;-0.10544286;-0.10431857;-0.0024781816;-0.08340643;-0.30031806;-0.5661947;-1.134001;0.24300681;0.18586852;0.80634433;-0.041249026;0.058689564;0.0461482;-0.13376303;-0.24088438;-0.40770122;0.25330102;0.058293384;1.2189417
0.11762552;0.96798164;-0.1543351;-0.76636046;-0.03585962;0.0037704704;-0.26825547;0.007794629;-0.36904156;-0.15870954;-0.3548686;0.6660967;-0.04776748;-0.5144765;-0.21675314;0.04760034;-0.03431119;0.030461822;-0.21204446;-1.1658314;0.00022861548;0.27410316;-0.2456225;-0.16833328;-0.21097302;0.054714393;-0.3201285;-0.54739517;-0.60228616;-0.73472595;-0.30355787;-0.8444217
0.10260791;-0.6422184;-0.13894583;-0.19336326;-0.0730589;-0.23721309;0.11467242;-0.032280143;-0.429253;0.010918794;-0.46751967;-1.41284;-0.04839976;0.9933747;-0.16534562;0.02927518;0.04847663;0.020671707;-0.6905505;0.5251504;0.17160615;0.007986894;-0.2571015;0.23353519;0.28393233;0.035678763;0.4441591;-0.10745452;-0.4407462;-0.29636917;-0.2067354;-0.9023279
-0.013776286;-0.22052212;-0.15475634;0.20872982;0.072715685;0.42093405;-0.55062217;-0.1476531;-0.39674255;-0.022358488;-0.22563717;-0.16887338;0.08192282;-0.56327194;0.18193772;0.06776628;0.041682735;0.032191396;-0.18444365;-0.83574533;-0.36142185;0.1030014;-0.24555777;0.12063879;-0.20510584;-0.13530737;-0.38250896;-0.5925526;-0.7089809;-0.278509;0.25897336;-0.7296692
-0.32765576;-0.1979873;-0.23465851;0.39569885;-0.23485878;-0.6068523;-0.38539025;-0.11780888;-0.4386203;-0.06881599;-0.17187642;-0.038968004;-0.0020598064;-0.16935357;-0.15005195;-0.07852174;0.0010438281;0.036188085;-0.21609384;-1.1061167;-0.28759354;-0.24969345;0.481366;-0.20712896;-0.7896743;-0.08493781;0.054409456;-0.23441751;0.3739649;-0.1882939;0.019174272;0.3182171
0.02558194;-0.48029613;-0.19944009;-0.24469031;-0.015457451;-0.078415126;0.2518591;-0.099333756;-1.6329578;-0.025467394;-0.3577067;0.5460191;-0.0076372335;-0.61483026;-0.51775837;-0.032312546;-0.038802464;0.036800127;-0.17322896;-1.1910645;0.050722897;-0.3123292;0.16232798;-0.13798928;-0.33247706;-0.21780926;0.015289906;-0.3958159;-0.14370637;0.030961579;-0.20011024;0.7266036
0.20717913;-0.25238344;-0.13036989;0.34737912;0.07556804;-0.30250746;-0.79104745;0.008414988;0.2788015;0.118549995;-0.30526114;0.48331955;-0.102638245;0.20679186;-0.10736805;0.01638701;0.095266774;0.024879064;0.634696;0.7732943;0.25173694;0.1370435;-0.21148354;0.26466408;0.38449076;0.050386835;0.35094678;-0.026047446;-0.3944784;-0.40920892;-0.1032616;0.9761044
0.2846686;0.8955456;-0.046754546;-0.22892801;0.099458285;-0.6853943;0.11304566;0.08435024;-0.29998693;0.065180905;0.02297414;0.2813392;-0.12864818;0.13767315;-0.5067657;0.039653804;0.06531131;0.030789627;0.69428515;0.521496;0.05086951;-0.20560525;-0.20429689;-0.039060708;0.1241108;-0.15309687;-0.26703858;0.4270906;0.025529882;0.36281252;-0.09587924;-0.7037223
-0.0606184;-0.23695396;-0.20284343;-0.6079939;0.032280993;-0.27970564;-0.86440873;0.019044155;-1.3161792;-0.113092005;-0.1986453;-1.1006444;-0.10676763;-1.0273508;-0.24926248;0.032354213;-0.03532967;0.03096569;-0.036034968;0.4987687;-0.053610757;0.060148843;-0.38525867;-0.23899038;-0.18038374;-0.35262775;-0.35078615;-0.09045869;-0.18389502;-0.44517824;0.0048872875;-1.0077184
0.022996996;-0.43589243;-0.14261894;-0.10269971;0.014736392;-0.26265988;-0.0644934;-0.13533084;0.74990845;0.010200279;0.36057308;0.48200867;-0.05701992;0.017335378;-0.24578258;0.018837996;0.09091599;0.0454532;0.4256227;-1.114145;-0.10840828;-0.1293164;0.20774296;-0.13260289;-0.08847536;-0.19878477;0.29993218;0.19817309;0.058734722;-0.5205637;-0.6526421;-0.8103006
-0.40259638;-0.48182166;-0.20597282;-0.23889357;0.054173674;-0.118955284;0.77720267;-0.042233564;0.34316087;-0.17564847;-0.022505509;-0.09842052;-0.2319202;-0.5482945;-0.22304584;0.018706057;-0.18897139;0.02232814;-0.8937289;0.34256968;-0.2469865;0.5766246;-0.27613935;-0.052493267;-0.019814858;-0.13693267;-0.31358334;-0.5124122;-0.045645174;-0.62140244;-0.66839343;-0.9393135
-0.3092568;-0.2816062;-0.17184645;-0.11677024;-0.35574082;-0.07827684;-0.29218054;0.026703918;0.31349325;-0.14702407;-0.12825382;-0.20227058;-0.26737875;-0.7638608;0.4548735;0.01414596;-0.20738804;0.029800447;-0.0012906766;0.44914392;-0.55104375;-0.19027057;-0.39145938;-0.04118302;-0.62535226;-0.06582415;-0.30873054;-0.24020106;0.24695584;0.024490843;-0.4967881;-0.8275044
-0.3532964;-0.2795176;-0.20163748;-0.22915412;0.03787625;-0.2671027;-1.1439016;-0.1529814;-0.37054908;-0.1275131;-0.1812718;-0.10537673;-0.24432746;-0.5548341;0.4920688;0.0373745;-0.16601172;0.031067826;-0.026892366;0.405675;-0.07584371;-0.87781394;-0.4022968;-0.111288704;-0.0024458743;-0.09814215;0.30224922;0.06252216;0.03295621;-0.35153708;-0.28045422;-0.90149784
-0.3155207;-0.16074476;-0.30285498;-0.65747;0.011116393;-0.22521451;-1.2069377;-0.009519532;0.24241759;0.053703636;-0.13945076;-0.73711157;0.048513506;-0.287625;-0.15022326;0.052367363;0.055422835;0.03859432;-0.24013688;-0.52162635;-0.32935032;-0.11549266;-0.3979272;0.08545102;-0.033782814;0.041631006;-0.09898784;-0.27684483;0.49523866;-0.009288445;0.22857952;-0.5793265
-0.03860944;-0.45568144;-0.1636703;-0.45687836;-0.3716738;-0.25859222;0.84562874;0.12557682;-0.31303427;-0.16284734;-0.19547507;-1.4953871;-0.0798652;-0.41346553;-0.48993406;0.030357312;-0.07382539;0.036861993;0.0021424;-0.8203613;0.096184246;0.068280846;-0.25345305;-0.1335287;-0.008804042;-0.16325684;-0.3458066;-0.43566418;0.17079848;0.26567858;-0.3197673;-0.85460496
-0.42626873;-0.23781696;-0.119186714;0.09657688;0.02831376;-0.27318627;0.021799179;-0.045011684;-0.3242398;0.0003832949;0.22725354;-1.2695282;0.042689428;-0.50219357;-0.30050993;0.045811992;-0.23636077;-0.4179126;0.6166579;-0.95038116;-0.053595535;-0.15334606;0.25299472;-0.05667508;0.06352892;-0.27519968;-0.27492297;-0.48426908;-0.24873626;-0.3812851;-0.5893451;-0.9605463
-0.4196275;-0.29557303;0.11455005;-0.21720427;0.014519276;0.3663658;-1.0879166;0.054278165;-0.4198687;-0.08799167;-0.22190377;-0.123347394;0.036776096;-1.5176022;0.34434882;0.04697054;-0.10036078;0.026657695;0.015014508;0.47099885;-0.41892564;-0.19806415;-0.44885704;0.07388781;0.23036194;-0.013181785;0.31522956;-0.5264659;-0.59911543;-0.58111334;0.04553121;-1.0946065
-0.49033314;-0.37968174;-0.14353184;-0.08482628;0.067590356;-0.16329217;0.59827274;-0.022455268;-0.39792934;0.049426;0.32732606;-1.5075655;-0.09879775;0.20181422;0.08833362;0.018537188;-0.122770876;0.03102551;0.043293238;0.3241245;-0.09860454;-0.95774114;-0.32705805;0.18098909;0.2734152;0.06491715;0.52336925;0.255495;-0.31093675;-0.5487573;-0.39331144;-0.971884
-0.16390656;-0.29865357;-0.287178;-0.40977105;0.09259189;-0.116466425;-0.29649457;-0.16173787;0.28489572;-0.09643573;-0.13491324;-1.422578;-0.14292131;-1.2566718;-0.1793246;0.019901467;-0.1482324;0.024736447;0.71776545;0.4165686;-0.5113911;-0.1933581;-0.32399666;-0.21959434;-0.029722081;-0.020869492;-0.23559591;-0.17608291;0.22384804;-0.5653529;-0.14255312;1.1865621
-0.31927317;-0.28490686;-0.09119444;0.35679564;0.060232334;-0.19951037;0.72619575;0.019648224;0.901205;-0.120151564;0.011548508;0.27117205;0.02713421;-0.067947775;0.3232005;0.04546653;0.14176662;0.037116084;0.47247016;0.6432428;-0.19299719;0.18785462;0.43937325;0.17194785;0.2845947;0.033181753;0.31369478;0.4272638;-0.52023757;-0.57907957;-0.29157242;-0.5288945
0.118559666;0.66905177;-0.25752562;0.37699744;-0.466763;-0.6931154;-0.3644599;0.05312505;-0.32086286;-0.2307403;-0.22928399;0.06696516;0.024152027;-0.76021475;-0.10176217;-0.06850466;-0.18793684;0.037423998;-0.49747333;-0.6404122;-0.30823854;-0.3541752;-0.34480286;-0.18503569;-0.28903985;-0.008938444;-0.03585979;-0.2728006;0.27374184;-0.059116434;-0.045327853;0.8350256
-0.16402125;-0.56380314;-0.24902903;-0.21668069;0.041929126;-0.023873052;0.089752436;0.04288785;0.85995847;-0.04414353;-0.24600497;-0.23256007;0.007046726;-0.6499189;-0.16465458;0.042586226;-0.20434685;-0.32610303;-0.056624573;-1.1596419;-0.2840302;-0.18534991;-0.30285522;-0.09066376;-0.65300417;-0.024892664;-0.74945176;-0.36652222;0.34264064;-0.29378194;-0.47289968;-0.7209173
-0.5563729;-0.37146458;0.2671104;-0.33057898;-0.5432122;-0.012497136;0.25430685;0.05516265;-0.35806996;-0.19790922;-0.18343964;-1.5838209;-0.1313339;-0.70085317;0.32470503;-0.018478712;-0.027584933;0.021903707;-0.19848323;0.44400105;-0.40618145;0.2655789;-0.27746025;0.089141965;0.1822636;-0.06950607;0.21428105;-0.2725664;-0.48077184;-0.45310763;0.036750223;1.0208702
0.12419352;-0.36990395;0.16705462;0.36555198;0.081651814;-0.29001823;0.21467933;-0.00012792693;1.092257;-0.06443145;-0.05405974;0.7106675;-0.10284693;-0.283687;0.32150075;0.036744837;0.029848136;0.032624215;-0.7563278;0.58148223;0.099721886;-0.8637999;-0.25205213;0.08780466;0.03696736;-0.09831265;-0.18099114;0.046854526;0.27981678;-0.17511767;-0.34881693;-0.80084234
0.034989744;-0.05350413;0.04313405;-0.3154888;0.09941977;0.43522254;0.852526;0.0305444;1.1160578;0.030312857;-0.15804823;-0.5215213;0.04056599;-0.26677418;-0.16112639;0.069853954;0.19130495;0.04025328;-0.33105257;-0.5543105;-0.20403567;-0.13211234;-0.16479588;-0.029257903;-0.55009294;-0.035309557;-0.4385755;-0.1335344;0.35618478;0.38244903;0.4218305;-0.40410936
-0.31613335;-0.17895325;0.31720248;0.40653038;0.06058395;-0.33336398;-0.5451249;-0.06069004;-1.0589832;-0.057469025;-0.041469384;-0.94513583;0.012418626;-1.0489975;-0.08823173;-0.06599861;-0.041193675;0.02542497;-0.15521008;-1.0766616;-0.43624902;0.07835568;-0.31136772;-0.15241809;-0.58840007;0.07548273;-0.52789235;-0.22666402;0.4134966;-0.06820581;0.12778296;0.6315528
-0.041143227;-0.76589143;0.1025843;-0.5545734;0.07284837;0.114279896;-1.0289699;-0.059472438;-0.27418703;-0.16401699;-0.13981181;-0.21456385;0.060399596;-0.8225311;-0.39446366;0.03127692;-0.07765082;0.02600138;0.5252854;-0.8820064;-0.18361057;-0.11745344;-0.31334066;-0.07200033;-0.27140516;-0.05334984;-0.8040411;-0.2942362;-0.5324736;0.15692693;-0.23092222;-0.93277466
-0.27357373;-0.26225817;-0.13740289;0.47838628;-0.23263192;0.06597563;-0.124978095;0.07807698;-1.0048087;0.17180246;0.15781032;0.8557366;-0.08980734;0.2916345;-0.0923528;0.044987027;0.2488435;0.0155758355;-0.015910152;0.92846864;-0.18123929;0.5015787;-0.2807838;0.03622915;-0.5302748;0.08626467;-0.53267133;-0.018246617;0.19437225;0.19018793;-0.36588916;-0.6352944
-0.3889406;0.43882346;-0.26763305;0.5189113;0.042187877;-0.8710664;-1.0177308;-0.14711168;-0.3590424;-0.067990154;-0.24498989;0.60036975;-0.21164505;-0.7648327;-0.13476099;-0.033615287;-0.22926036;0.024553845;-0.173599;0.53903764;-0.5595356;0.20051439;-0.39374915;-0.32152766;-0.101352535;-0.12691084;-0.2961798;-0.3945937;0.07679194;-0.43202344;-0.26164758;1.02782
-0.12301219;-0.55951977;0.081148736;-0.17701672;0.014978119;-0.25243714;0.14657961;0.077442825;0.3725556;0.020835478;0.26002786;-1.6047858;-0.07080286;0.1053658;-0.6553696;0.02796758;-0.32598954;0.03129957;-0.8249484;0.47540733;0.0636777;0.069397755;0.4745138;-0.01613333;-0.0047306875;-0.18356918;-0.29634947;0.062356707;0.12943469;0.15313871;-0.06894543;-0.89216983
-0.16997193;-0.2105753;0.2171193;0.16627327;0.05383826;-0.30587217;-0.99943715;-0.06822617;-0.38259542;-0.0079005305;-0.2302124;-1.0409814;0.012738206;-1.5599393;-0.11250657;0.05039949;-0.15691955;0.02951006;-0.026162485;-0.5508171;-0.25318003;-0.14004995;-0.30861863;0.060669214;-0.02828773;-0.25881827;0.16710415;-0.50001;-0.2620442;-0.37483212;-0.10453245;-0.7001025
0.08563316;-0.74958843;-0.118922;0.08561175;-0.24187088;-0.53904265;-1.215502;-0.16645466;-0.27615216;0.10427595;-0.023152169;-0.24995147;-0.22295393;-0.3079783;0.23785937;0.005013422;-0.12125696;0.026913444;-0.005346367;0.63592196;-0.15721062;0.15803552;-0.4852181;-0.19051419;-0.21360028;-0.03311304;-0.079904646;-0.368601;0.27419785;0.119377404;-0.17339075;-0.81491286
-0.30092037;-0.16804688;0.017087206;-0.6458821;-0.32481542;0.3231953;0.21313821;-0.05669883;-1.4810209;-0.10485415;-0.16572237;-0.97937715;-0.06578749;0.33255127;-0.4537368;0.07081702;0.13044846;0.03001256;-0.4679645;-0.6203238;-0.24725552;0.032181;0.228805;-0.03922531;0.16439582;-0.044826016;-0.32515773;-0.15051924;-0.6275784;0.034733694;0.079424776;-0.6307912
0.0077839405;-0.21953915;0.025528224;-0.6055695;-0.0020957119;0.4238933;0.29162645;0.018406108;-0.2814389;-0.07706548;-0.18069635;-1.3388467;0.0031177874;-0.6765662;-0.19724783;-0.065794766;-0.10783836;0.03752053;-0.22332753;-0.84038025;-0.33347085;0.25735667;0.31304318;-0.13047796;-0.061715882;-0.052286115;-0.08870003;-0.40290028;-0.7778991;-0.27593762;0.044868976;0.7651747
-0.4705586;-0.3389352;0.27735114;0.3871006;-0.33070293;-0.47887656;0.019278547;-0.10995579;-0.36878344;0.09117085;0.014957506;0.12303169;-0.11358349;0.06923823;-0.20598875;0.02205225;0.040396374;0.027602166;0.50116867;0.66678613;-0.014470849;-0.17319214;-0.3078016;-0.40330362;-0.12430123;0.02184067;-0.24952865;-0.5623059;-0.4980106;-0.4105844;-0.5120702;-0.9017884
-0.15680966;0.54464704;-0.022833584;-0.64721274;0.09036852;0.2740859;-0.22173125;0.031418774;0.27119234;0.049348477;-0.0414456;0.1289552;0.028404623;-0.07174845;-0.13006856;0.050926812;-0.029653162;0.03493339;0.48673567;-0.5583048;-0.4403722;0.07461131;-0.26355046;-0.23508276;-0.22508816;-0.093557924;-0.9925433;0.2207472;0.30234078;-0.12561174;-0.35204995;-0.60796744
-0.36511034;-0.31503153;-0.12158854;0.44705752;0.11501991;-0.2930572;0.84486246;0.011986817;-0.24782266;-0.11579694;0.329102;-0.11324461;0.056496598;-0.10992824;0.4213863;0.049280055;-0.10595726;0.050003894;0.06284348;-0.8101901;-0.09456815;-0.20047536;0.23236078;0.29494372;0.39375156;0.08339451;0.41645524;0.5444376;-0.46477723;-0.46699032;-0.11458618;-0.6329906
0.12086441;0.9257374;-0.118052356;-0.39483142;0.19386649;-0.04595268;0.81413215;-0.030849686;-0.180369;0.13681865;-0.20820999;0.5763664;-0.08542447;0.68774796;0.50440603;0.01594465;-0.04481543;0.04417568;0.07789841;-0.78299946;0.08592749;0.14712735;-0.11147492;-0.0077832704;0.06878218;-0.17158857;-0.15296379;-0.44123212;-0.0037508882;0.32174838;-0.18186522;1.2149355
-0.27756786;-0.35508883;0.064326;-0.07191993;-0.39279038;-0.17350058;-0.3087817;-0.058529437;-0.32090074;0.15618402;0.44309822;-0.022183297;-0.07793035;0.34973872;-0.122190565;-0.017369704;-0.22374955;0.030138548;-0.7394119;-0.8679642;0.089466244;0.054004554;-0.39031082;0.1830613;0.28403604;0.046105932;0.27716443;-0.5102652;-0.3819908;-0.3791387;-0.40903068;1.1586851
0.05590772;-0.20335835;0.04236444;0.073275514;-0.08536467;-0.3481042;-0.65691864;-0.00394277;-0.38732842;0.061855845;0.3148982;0.07887317;-0.14060311;0.9050255;-0.12500177;0.013949018;-0.01012888;-0.33398283;0.05054004;0.59224874;0.088132285;-0.9164083;-0.3722252;0.26213488;0.32172745;0.12062122;0.45210466;-0.24036214;-0.26028043;-0.3398553;-0.4492839;-1.078064
-0.5127047;0.7867247;-0.105354376;-0.29792586;-0.6332096;-0.43627372;-0.43296057;-0.026163032;-0.38578796;0.009255627;-0.24851462;-0.1364441;-0.03371882;-0.23517491;-0.09294893;0.0193298;-0.01676659;0.035327643;0.6980355;-1.0280794;-0.11058262;0.07708734;-0.26939288;-0.06574703;0.096959814;-0.12226726;-0.3618529;-0.3922334;0.18720499;-0.48526037;-0.50738186;-0.9872244
-0.16257598;-0.19736227;-0.14674672;-0.48051393;-0.2681808;-0.5398255;0.21557574;0.07605687;-0.31198645;-0.08196259;-0.17237009;-0.05998234;0.043741584;-0.6370508;-0.19488916;-0.06272396;0.1513294;0.034379903;-0.40762854;-0.7314261;-0.49160683;0.17206271;0.28246462;-0.15597409;0.13949619;0.035511427;0.01327299;-0.30485135;0.4173195;-0.32660526;0.16115111;0.7445422
